model,classifier,source_species,target_species,accuracy,balanced_accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,f1_macro,f1_weighted,mcc,roc_auc_macro,n_classes_in_test
reddino_base,RF,Vivax,Ovale,0.3,0.5,0.14285714285714285,0.12857142857142856,0.3333333333333333,0.3,0.19999999999999998,0.18,0.21428571428571427,,2
reddino_base,LR,Vivax,Ovale,0.3,0.5,0.16666666666666666,0.15,0.3333333333333333,0.3,0.2222222222222222,0.2,0.2672612419124244,,2
reddino_base,KNN_1,Vivax,Ovale,0.3,0.5,0.125,0.1125,0.3333333333333333,0.3,0.1818181818181818,0.16363636363636364,0.1636634176769943,,2
reddino_base,KNN_3,Vivax,Ovale,0.3,0.5,0.125,0.1125,0.3333333333333333,0.3,0.1818181818181818,0.16363636363636364,0.1636634176769943,,2
reddino_base,KNN_5,Vivax,Ovale,0.3,0.5,0.125,0.1125,0.3333333333333333,0.3,0.1818181818181818,0.16363636363636364,0.1636634176769943,,2
reddino_base,RF,Vivax,Malariae,0.08333333333333333,0.3333333333333333,0.027777777777777776,0.006944444444444444,0.3333333333333333,0.08333333333333333,0.05128205128205129,0.012820512820512822,0.0,,3
reddino_base,LR,Vivax,Malariae,0.25,0.42857142857142855,0.25925925925925924,0.3981481481481481,0.42857142857142855,0.25,0.20000000000000004,0.25000000000000006,0.09245003270420485,,3
reddino_base,KNN_1,Vivax,Malariae,0.08333333333333333,0.3333333333333333,0.027777777777777776,0.006944444444444444,0.3333333333333333,0.08333333333333333,0.05128205128205129,0.012820512820512822,0.0,,3
reddino_base,KNN_3,Vivax,Malariae,0.08333333333333333,0.3333333333333333,0.027777777777777776,0.006944444444444444,0.3333333333333333,0.08333333333333333,0.05128205128205129,0.012820512820512822,0.0,,3
reddino_base,KNN_5,Vivax,Malariae,0.08333333333333333,0.3333333333333333,0.027777777777777776,0.006944444444444444,0.3333333333333333,0.08333333333333333,0.05128205128205129,0.012820512820512822,0.0,,3
reddino_base,RF,Ovale,Falciparum,0.9047619047619048,0.5,0.31666666666666665,0.8595238095238096,0.3333333333333333,0.9047619047619048,0.3247863247863248,0.8815628815628814,0.3446012188022555,,2
