model,classifier,fold,accuracy,balanced_accuracy,precision_macro,precision_weighted,recall_macro,recall_weighted,f1_macro,f1_weighted,mcc,roc_auc_macro,n_classes_in_val,split
resnet50,KNN_3,fold1,0.7142857142857143,0.6666666666666666,0.5,1.0,0.3333333333333333,0.7142857142857143,0.375,0.7857142857142857,0.6035716402834569,,2,val
resnet50,KNN_3,fold1,0.9310344827586207,0.9083333333333334,0.9246323529411764,0.9328093306288032,0.9083333333333334,0.9310344827586207,0.9131944444444444,0.9293582375478927,0.906572299922168,0.979984253875969,4,test
resnet50,KNN_5,fold1,0.6285714285714286,0.5666666666666667,0.5,1.0,0.2833333333333333,0.6285714285714286,0.3088235294117647,0.6722689075630253,0.5261367915016469,,2,val
resnet50,KNN_5,fold1,0.9137931034482759,0.8964285714285714,0.9131944444444444,0.9209770114942528,0.8964285714285714,0.9137931034482759,0.9004680955900468,0.9136699203982634,0.884167783955069,0.9920784883720931,4,test
resnet50,RF,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
resnet50,RF,fold2,0.9137931034482759,0.8833333333333333,0.9009372979961214,0.9138153935314178,0.8833333333333333,0.9137931034482759,0.8852205882352941,0.9086866125760649,0.8838051396693456,0.9925413928210314,4,test
resnet50,LR,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
resnet50,LR,fold2,0.9310344827586207,0.9083333333333334,0.9246323529411764,0.9328093306288032,0.9083333333333334,0.9310344827586207,0.9131944444444444,0.9293582375478927,0.906572299922168,0.9931201550387597,4,test
resnet50,KNN_1,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
resnet50,KNN_1,fold2,0.9310344827586207,0.9083333333333334,0.9163690476190476,0.9316502463054187,0.9083333333333334,0.9310344827586207,0.9085470085470086,0.9285293250810492,0.9067914403952343,0.9432207406471182,4,test
resnet50,KNN_3,fold2,0.9583333333333334,0.9375,0.6666666666666666,1.0,0.625,0.9583333333333334,0.6444444444444445,0.9777777777777779,0.9128709291752769,,2,val
resnet50,KNN_3,fold2,0.896551724137931,0.8666666666666667,0.8808823529411764,0.9026369168356998,0.8666666666666667,0.896551724137931,0.8710227272727273,0.8971394984326019,0.8592543285296442,0.9749117901078531,4,test
resnet50,KNN_5,fold2,0.9583333333333334,0.9375,0.6666666666666666,1.0,0.625,0.9583333333333334,0.6444444444444445,0.9777777777777779,0.9128709291752769,,2,val
resnet50,KNN_5,fold2,0.9137931034482759,0.8875,0.9003267973856208,0.9160468785215236,0.8875,0.9137931034482759,0.8920909610983981,0.9133048607275309,0.882530436207004,0.9871318882709809,4,test
resnet50,RF,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,RF,fold3,0.9137931034482759,0.8833333333333333,0.9009372979961214,0.9138153935314178,0.8833333333333333,0.9137931034482759,0.8852205882352941,0.9086866125760649,0.8838051396693456,0.9932594476744185,4,test
resnet50,LR,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,LR,fold3,0.9310344827586207,0.9083333333333334,0.9246323529411764,0.9328093306288032,0.9083333333333334,0.9310344827586207,0.9131944444444444,0.9293582375478927,0.906572299922168,0.9935077519379845,4,test
resnet50,KNN_1,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_1,fold3,0.9310344827586207,0.9083333333333334,0.9163690476190476,0.9316502463054187,0.9083333333333334,0.9310344827586207,0.9085470085470086,0.9285293250810492,0.9067914403952343,0.9432207406471182,4,test
resnet50,KNN_3,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_3,fold3,0.9310344827586207,0.9083333333333334,0.9246323529411764,0.9328093306288032,0.9083333333333334,0.9310344827586207,0.9131944444444444,0.9293582375478927,0.906572299922168,0.9802446705426356,4,test
resnet50,KNN_5,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_5,fold3,0.9310344827586207,0.9083333333333334,0.9246323529411764,0.9328093306288032,0.9083333333333334,0.9310344827586207,0.9131944444444444,0.9293582375478927,0.906572299922168,0.9927931201550388,4,test
resnet50,RF,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,RF,fold4,0.896551724137931,0.8583333333333334,0.8785014005602241,0.8960687723365208,0.8583333333333334,0.896551724137931,0.8557692307692308,0.8871021220159152,0.8616639023902679,0.9908490794573643,4,test
resnet50,LR,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,LR,fold4,0.9310344827586207,0.9083333333333334,0.9246323529411764,0.9328093306288032,0.9083333333333334,0.9310344827586207,0.9131944444444444,0.9293582375478927,0.906572299922168,0.9931201550387597,4,test
resnet50,KNN_1,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_1,fold4,0.9310344827586207,0.9083333333333334,0.9163690476190476,0.9316502463054187,0.9083333333333334,0.9310344827586207,0.9085470085470086,0.9285293250810492,0.9067914403952343,0.9432207406471182,4,test
resnet50,KNN_3,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_3,fold4,0.9310344827586207,0.9083333333333334,0.9246323529411764,0.9328093306288032,0.9083333333333334,0.9310344827586207,0.9131944444444444,0.9293582375478927,0.906572299922168,0.9802446705426356,4,test
resnet50,KNN_5,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_5,fold4,0.9310344827586207,0.9083333333333334,0.9246323529411764,0.9328093306288032,0.9083333333333334,0.9310344827586207,0.9131944444444444,0.9293582375478927,0.906572299922168,0.9927931201550388,4,test
resnet50,RF,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,RF,fold5,0.9482758620689655,0.9333333333333333,0.9409722222222222,0.948515325670498,0.9333333333333333,0.9482758620689655,0.9363327674023769,0.9477489608336748,0.9293328567565733,0.9946220930232559,4,test
resnet50,LR,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,LR,fold5,0.9137931034482759,0.8964285714285714,0.9131944444444444,0.9209770114942528,0.8964285714285714,0.9137931034482759,0.9004680955900468,0.9136699203982634,0.884167783955069,0.9931201550387597,4,test
resnet50,KNN_1,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_1,fold5,0.9137931034482759,0.8964285714285714,0.9017857142857143,0.916564039408867,0.8964285714285714,0.9137931034482759,0.8949225658509687,0.9119119453366177,0.8837215922074545,0.9343613829505513,4,test
resnet50,KNN_3,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_3,fold5,0.9137931034482759,0.8964285714285714,0.9131944444444444,0.9209770114942528,0.8964285714285714,0.9137931034482759,0.9004680955900468,0.9136699203982634,0.884167783955069,0.9798570736434109,4,test
resnet50,KNN_5,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
resnet50,KNN_5,fold5,0.9137931034482759,0.8964285714285714,0.9131944444444444,0.9209770114942528,0.8964285714285714,0.9137931034482759,0.9004680955900468,0.9136699203982634,0.884167783955069,0.992405523255814,4,test
swin_t,RF,fold1,0.8285714285714286,0.8,0.5,1.0,0.4,0.8285714285714286,0.4375,0.8928571428571429,0.7313131624032062,,2,val
swin_t,RF,fold1,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9901828972868217,4,test
swin_t,LR,fold1,0.8571428571428571,0.8333333333333333,0.5,1.0,0.41666666666666663,0.8571428571428571,0.45,0.9142857142857143,0.7671455149152695,,2,val
swin_t,LR,fold1,0.9482758620689655,0.9416666666666667,0.9366883116883118,0.950179131213614,0.9416666666666667,0.9482758620689655,0.9384236453201971,0.948615593680992,0.9296188061889497,0.9957122093023255,4,test
swin_t,KNN_1,fold1,0.8,0.7666666666666666,0.5,1.0,0.3833333333333333,0.8,0.42391304347826086,0.8695652173913043,0.6922186552431729,,2,val
swin_t,KNN_1,fold1,0.896551724137931,0.8833333333333333,0.8914835164835164,0.9185297461159531,0.8833333333333333,0.896551724137931,0.8790584415584416,0.9011419614867889,0.863192468617907,0.9257388565891472,4,test
swin_t,KNN_3,fold1,0.8,0.7666666666666666,0.5,1.0,0.3833333333333333,0.8,0.42391304347826086,0.8695652173913043,0.6922186552431729,,2,val
swin_t,KNN_3,fold1,0.896551724137931,0.8833333333333333,0.8914835164835164,0.9185297461159531,0.8833333333333333,0.896551724137931,0.8790584415584416,0.9011419614867889,0.863192468617907,0.9948037790697675,4,test
swin_t,KNN_5,fold1,0.8,0.7666666666666666,0.5,1.0,0.3833333333333333,0.8,0.42391304347826086,0.8695652173913043,0.6922186552431729,,2,val
swin_t,KNN_5,fold1,0.896551724137931,0.8833333333333333,0.8914835164835164,0.9185297461159531,0.8833333333333333,0.896551724137931,0.8790584415584416,0.9011419614867889,0.863192468617907,0.9938287306201551,4,test
swin_t,RF,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
swin_t,RF,fold2,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9935077519379845,4,test
swin_t,LR,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
swin_t,LR,fold2,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.993374515503876,4,test
swin_t,KNN_1,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
swin_t,KNN_1,fold2,0.896551724137931,0.8833333333333333,0.8914835164835164,0.9185297461159531,0.8833333333333333,0.896551724137931,0.8790584415584416,0.9011419614867889,0.863192468617907,0.9257388565891472,4,test
swin_t,KNN_3,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
swin_t,KNN_3,fold2,0.8793103448275862,0.8625,0.8807692307692307,0.9111405835543767,0.8625,0.8793103448275862,0.8585714285714287,0.8852216748768471,0.842105893959458,0.9942829457364342,4,test
swin_t,KNN_5,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
swin_t,KNN_5,fold2,0.8793103448275862,0.8625,0.8807692307692307,0.9111405835543767,0.8625,0.8793103448275862,0.8585714285714287,0.8852216748768471,0.842105893959458,0.9930474806201551,4,test
swin_t,RF,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,RF,fold3,0.9655172413793104,0.95,0.9705882352941176,0.9695740365111561,0.95,0.9655172413793104,0.9565972222222222,0.9646791187739463,0.9541140661025348,0.9963662790697674,4,test
swin_t,LR,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,LR,fold3,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9948037790697675,4,test
swin_t,KNN_1,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_1,fold3,0.896551724137931,0.8833333333333333,0.8914835164835164,0.9185297461159531,0.8833333333333333,0.896551724137931,0.8790584415584416,0.9011419614867889,0.863192468617907,0.9257388565891472,4,test
swin_t,KNN_3,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_3,fold3,0.9137931034482759,0.9041666666666666,0.903846153846154,0.9270557029177718,0.9041666666666666,0.9137931034482759,0.8990683229813665,0.9165774255729279,0.8849143954247588,0.9955850290697674,4,test
swin_t,KNN_5,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_5,fold3,0.9137931034482759,0.9041666666666666,0.903846153846154,0.9270557029177718,0.9041666666666666,0.9137931034482759,0.8990683229813665,0.9165774255729279,0.8849143954247588,0.9940891472868217,4,test
swin_t,RF,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,RF,fold4,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9936954941860465,4,test
swin_t,LR,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,LR,fold4,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9948037790697675,4,test
swin_t,KNN_1,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_1,fold4,0.896551724137931,0.8833333333333333,0.8914835164835164,0.9185297461159531,0.8833333333333333,0.896551724137931,0.8790584415584416,0.9011419614867889,0.863192468617907,0.9257388565891472,4,test
swin_t,KNN_3,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_3,fold4,0.9137931034482759,0.9041666666666666,0.903846153846154,0.9270557029177718,0.9041666666666666,0.9137931034482759,0.8990683229813665,0.9165774255729279,0.8849143954247588,0.9955850290697674,4,test
swin_t,KNN_5,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_5,fold4,0.9137931034482759,0.9041666666666666,0.903846153846154,0.9270557029177718,0.9041666666666666,0.9137931034482759,0.8990683229813665,0.9165774255729279,0.8849143954247588,0.9940891472868217,4,test
swin_t,RF,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,RF,fold5,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9940346414728681,4,test
swin_t,LR,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,LR,fold5,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9940285852713178,4,test
swin_t,KNN_1,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_1,fold5,0.8793103448275862,0.8714285714285714,0.875,0.9014778325123153,0.8714285714285714,0.8793103448275862,0.8655717180212554,0.8846670498377236,0.8396320773122512,0.9168794988925804,4,test
swin_t,KNN_3,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_3,fold5,0.9137931034482759,0.9041666666666666,0.903846153846154,0.9270557029177718,0.9041666666666666,0.9137931034482759,0.8990683229813665,0.9165774255729279,0.8849143954247588,0.9950036337209301,4,test
swin_t,KNN_5,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
swin_t,KNN_5,fold5,0.9137931034482759,0.9041666666666666,0.903846153846154,0.9270557029177718,0.9041666666666666,0.9137931034482759,0.8990683229813665,0.9165774255729279,0.8849143954247588,0.9935077519379845,4,test
vit_b16,RF,fold1,0.6571428571428571,0.6083333333333333,0.5,1.0,0.30416666666666664,0.6571428571428571,0.34885290148448045,0.7372276845961055,0.5349169733565011,,2,val
vit_b16,RF,fold1,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9899890988372093,4,test
vit_b16,LR,fold1,0.8857142857142857,0.8666666666666667,0.6507936507936508,0.9727891156462586,0.5777777777777778,0.8857142857142857,0.6072545340838024,0.9201286518359688,0.7981885710176262,,2,val
vit_b16,LR,fold1,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.993374515503876,4,test
vit_b16,KNN_1,fold1,0.8285714285714286,0.8083333333333333,0.4875,0.9714285714285714,0.4041666666666667,0.8285714285714286,0.4375,0.8857142857142857,0.7114384463334466,,2,val
vit_b16,KNN_1,fold1,0.9310344827586207,0.9,0.934375,0.9424568965517242,0.9,0.9310344827586207,0.90165770609319,0.9255654430849091,0.9099209239135404,0.9389408493427704,4,test
vit_b16,KNN_3,fold1,0.8285714285714286,0.8083333333333333,0.5,1.0,0.4041666666666667,0.8285714285714286,0.44358974358974357,0.8996336996336995,0.7249310466115907,,2,val
vit_b16,KNN_3,fold1,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9831637596899225,4,test
vit_b16,KNN_5,fold1,0.8,0.7749999999999999,0.5,1.0,0.38749999999999996,0.8,0.4310897435897436,0.8782051282051282,0.6895134225629398,,2,val
vit_b16,KNN_5,fold1,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9832303779069766,4,test
vit_b16,RF,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
vit_b16,RF,fold2,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.987905765503876,4,test
vit_b16,LR,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
vit_b16,LR,fold2,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9924660852713177,4,test
vit_b16,KNN_1,fold2,0.9583333333333334,0.9375,0.6666666666666666,1.0,0.625,0.9583333333333334,0.6444444444444445,0.9777777777777779,0.9128709291752769,,2,val
vit_b16,KNN_1,fold2,0.9655172413793104,0.9541666666666666,0.959375,0.9665948275862069,0.9541666666666666,0.9655172413793104,0.9560659186535765,0.9654205155486772,0.9530624947113767,0.9715721899224806,4,test
vit_b16,KNN_3,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
vit_b16,KNN_3,fold2,0.9482758620689655,0.9375,0.937878787878788,0.9514106583072099,0.9375,0.9482758620689655,0.9367494824016562,0.9491325765688584,0.9295316453417468,0.98296996124031,4,test
vit_b16,KNN_5,fold2,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2,val
vit_b16,KNN_5,fold2,0.9482758620689655,0.9333333333333333,0.9389204545454546,0.9524882445141065,0.9333333333333333,0.9482758620689655,0.9334939254294093,0.9482180778065094,0.9302053213906756,0.9812136627906977,4,test
vit_b16,RF,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,RF,fold3,0.9655172413793104,0.9583333333333333,0.9719696969696969,0.9663009404388715,0.9583333333333333,0.9655172413793104,0.964361485108119,0.9652640020259148,0.9529189582556405,0.9959181201550388,4,test
vit_b16,LR,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,LR,fold3,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9940285852713178,4,test
vit_b16,KNN_1,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,KNN_1,fold3,0.9310344827586207,0.9,0.934375,0.9424568965517242,0.9,0.9310344827586207,0.90165770609319,0.9255654430849091,0.9099209239135404,0.9389408493427704,4,test
vit_b16,KNN_3,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,KNN_3,fold3,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9831637596899225,4,test
vit_b16,KNN_5,fold3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,KNN_5,fold3,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9830365794573643,4,test
vit_b16,RF,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,RF,fold4,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.994422238372093,4,test
vit_b16,LR,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,LR,fold4,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9940285852713178,4,test
vit_b16,KNN_1,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,KNN_1,fold4,0.9310344827586207,0.9,0.934375,0.9424568965517242,0.9,0.9310344827586207,0.90165770609319,0.9255654430849091,0.9099209239135404,0.9389408493427704,4,test
vit_b16,KNN_3,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,KNN_3,fold4,0.9655172413793104,0.9583333333333333,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9583333333333333,0.9655172413793104,0.9527302363488183,0.9831637596899225,4,test
vit_b16,KNN_5,fold4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,KNN_5,fold4,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9830365794573643,4,test
vit_b16,RF,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,RF,fold5,0.9482758620689655,0.925,0.9513574660633485,0.953658917147761,0.925,0.9482758620689655,0.9302573529411764,0.9451343813387423,0.9314451936663921,0.995984738372093,4,test
vit_b16,LR,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,LR,fold5,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9929869186046512,4,test
vit_b16,KNN_1,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,KNN_1,fold5,0.9137931034482759,0.888095238095238,0.9205882352941176,0.9281947261663286,0.888095238095238,0.9137931034482759,0.8879996612466124,0.9089133024950939,0.8870472018283581,0.9300814916462035,4,test
vit_b16,KNN_3,fold5,0.9523809523809523,0.9523809523809523,0.5,1.0,0.47619047619047616,0.9523809523809523,0.4878048780487805,0.975609756097561,0.0,,1,val
vit_b16,KNN_3,fold5,0.9482758620689655,0.9464285714285714,0.94375,0.9504310344827587,0.9464285714285714,0.9482758620689655,0.9447088906372935,0.9488998616348788,0.9296481194581796,0.9829699612403101,4,test
vit_b16,KNN_5,fold5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,1,val
vit_b16,KNN_5,fold5,0.9827586206896551,0.975,0.984375,0.9838362068965517,0.975,0.9827586206896551,0.9787775891341256,0.9825829869445583,0.9767186200021832,0.9830365794573643,4,test
